CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
2.2504630342235155,0.0,18.1,0.0,0.584,6.348,86.1,2.0527,3.2188758248682006,666.0,20.2,5.750825080989513,17.64,14.5
2.3008796395346813,0.0,18.1,0.6931471805599453,0.77,6.212,97.4,2.1222,3.2188758248682006,666.0,20.2,3.0041963519661183,17.6,17.8
0.0442752252499075,0.0,11.93,0.0,0.573,6.12,76.7,2.2875,0.6931471805599453,273.0,21.0,0.0,9.08,20.6
0.3804617805842404,0.0,6.2,0.0,0.504,7.412,76.9,3.6715,2.1972245773362196,307.0,17.4,3.0800734219877413,5.25,31.7
2.879861159011059,0.0,18.1,0.0,0.7,5.277,98.1,1.4261,3.2188758248682006,666.0,20.2,0.0,30.81,7.2
0.18737543109663357,3.1354942159291497,5.86,0.0,0.431,5.593,76.5,7.9549,2.0794415416798357,330.0,19.1,3.2351427973320717,12.5,17.6
0.6162877342628865,0.0,8.14,0.0,0.538,5.965,89.2,4.0123,1.6094379124341003,307.0,21.0,1.6808279085207742,13.83,19.6
0.06265549936434228,4.2626798770413155,2.24,0.0,0.4,6.345,20.1,7.8278,1.791759469228055,358.0,14.8,3.389799336709785,4.97,22.5
0.13917046313797143,3.258096538021482,5.13,0.0,0.453,5.741,66.2,7.2254,2.1972245773362196,284.0,19.7,1.0260415958332612,13.15,18.7
0.010900374468288253,4.02535169073515,2.25,0.0,0.389,6.453,31.9,7.3073,0.6931471805599453,300.0,15.3,1.1568811967920698,8.23,22.0
0.04207241242184152,3.979681653901961,5.32,0.0,0.405,6.565,22.9,7.3172,1.9459101490553132,293.0,16.6,3.264995760481752,9.51,24.8
0.579810495220942,3.044522437723423,3.97,0.0,0.647,7.014,84.6,2.1329,1.791759469228055,264.0,13.0,2.626840145676666,14.79,30.7
0.028344473009142515,3.367295829986474,15.04,0.0,0.464,6.211,28.9,3.6659,1.6094379124341003,270.0,18.2,0.45107561936021234,6.21,25.0
2.736851434907838,0.0,18.1,0.0,0.597,6.852,100.0,1.4655,3.2188758248682006,666.0,20.2,5.386969064142599,19.78,27.5
0.03407287033313542,3.58351893845611,6.06,0.0,0.4379,6.031,23.3,6.6407,0.6931471805599453,304.0,16.9,3.573749146860304,7.83,19.4
0.20285104404642812,2.6026896854443837,7.87,0.0,0.524,6.377,94.3,6.3467,1.791759469228055,311.0,15.2,1.6826883741736922,20.45,15.0
1.578916847366148,0.0,18.1,0.6931471805599453,0.77,6.395,91.0,2.5052,3.2188758248682006,666.0,20.2,1.880990602955998,13.27,21.7
1.317472010807663,0.0,19.58,0.0,0.871,5.597,94.9,1.5257,1.791759469228055,403.0,14.7,3.8297277627013147,21.45,15.4
0.4007741226200408,0.0,9.9,0.0,0.544,6.635,82.5,3.3175,1.6094379124341003,304.0,18.4,0.0,4.54,22.8
0.11626187928444467,0.0,10.01,0.0,0.547,5.913,92.9,2.3534,1.9459101490553132,432.0,17.8,1.0818051703517246,16.21,18.8
0.12046388341513765,0.0,8.56,0.0,0.52,6.474,97.1,2.4329,1.791759469228055,384.0,20.9,0.9783261227935958,12.27,19.8
0.087122204181403,0.0,2.46,0.0,0.488,7.155,92.2,2.7006,1.3862943611198906,193.0,17.8,1.329724009631489,4.82,37.9
0.059692422747982164,0.0,5.19,0.0,0.515,5.968,58.5,4.8122,1.791759469228055,224.0,20.2,0.0,9.29,18.7
0.04459088332787514,0.0,13.89,0.6931471805599453,0.55,5.888,56.0,3.1121,1.791759469228055,276.0,16.4,1.6292405397302734,13.51,23.3
0.22473428542556148,0.0,10.59,0.0,0.489,5.783,72.7,4.3549,1.6094379124341003,277.0,18.6,2.1365305086639594,18.06,22.5
0.054118798887496024,4.2626798770413155,2.24,0.0,0.4,7.041,10.0,7.8278,1.791759469228055,358.0,14.8,3.2703291064571163,4.74,29.0
0.6100590068254429,0.0,8.14,0.0,0.538,5.599,85.7,4.4546,1.6094379124341003,307.0,21.0,4.548388171889107,16.51,13.9
0.09531017980432487,3.5553480614894135,6.09,0.0,0.433,6.982,17.7,5.4917,2.0794415416798357,329.0,16.1,2.010894999144722,4.86,33.1
0.053341694981823305,3.5263605246161616,2.18,0.0,0.472,6.616,58.1,3.37,2.0794415416798357,222.0,18.4,1.5129270120532485,8.93,28.4
0.13859604559025773,0.0,8.56,0.0,0.52,6.727,79.9,2.7778,1.791759469228055,384.0,20.9,1.1442227999201577,9.42,27.5
0.09794307432996419,3.4339872044851463,4.93,0.0,0.428,6.358,52.9,7.0355,1.9459101490553132,300.0,16.6,3.2248578965457475,11.22,22.2
0.6017224426405977,3.044522437723423,3.97,0.0,0.647,7.327,94.5,2.0788,1.791759469228055,264.0,13.0,1.4996230464268852,11.25,31.0
0.1205879869885934,2.6026896854443837,6.07,0.0,0.409,5.885,33.0,6.498,1.6094379124341003,345.0,18.9,0.0,8.79,20.9
2.8249617460097114,0.0,18.1,0.0,0.679,5.896,95.4,1.9096,3.2188758248682006,666.0,20.2,5.966710682641753,24.39,8.3
0.08038111194681245,3.828641396489095,3.44,0.0,0.437,7.185,38.9,4.5667,1.791759469228055,398.0,15.2,0.0,5.39,34.9
0.13305252798715148,0.0,10.01,0.0,0.547,6.254,84.2,2.2565,1.9459101490553132,432.0,17.8,2.2148461786860354,10.45,18.5
1.763989083482614,0.0,18.1,0.0,0.583,5.905,53.2,3.1523,3.2188758248682006,666.0,20.2,2.2700619012884804,11.45,20.6
0.22598750344594104,0.0,9.9,0.0,0.544,5.705,77.7,3.945,1.6094379124341003,304.0,18.4,0.3920420877759976,11.5,16.2
0.049009187801052775,3.58351893845611,6.06,0.0,0.4379,5.706,28.4,6.6407,0.6931471805599453,304.0,16.9,1.355835153635181,12.43,17.1
3.04855714447919,0.0,18.1,0.0,0.7,4.368,91.2,1.4395,3.2188758248682006,666.0,20.2,4.719123676063936,30.63,8.8
1.5192243229211484,0.0,18.1,0.0,0.58,6.437,75.0,2.8965,3.2188758248682006,666.0,20.2,1.5107219394949367,14.36,23.2
0.20642049726093953,0.0,6.91,0.0,0.448,6.03,85.5,5.6894,1.3862943611198906,233.0,17.9,1.6409365794934652,18.8,16.6
1.9204472756044826,0.0,18.1,0.0,0.532,6.242,64.7,3.4242,3.2188758248682006,666.0,20.2,0.0,10.74,23.0
0.0142184372375555,4.61512051684126,1.32,0.0,0.411,6.816,40.5,8.3248,1.791759469228055,256.0,15.1,1.6094379124341003,3.95,31.6
0.1406137533941644,0.0,10.01,0.0,0.547,6.021,82.6,2.7474,1.9459101490553132,432.0,17.8,1.2208299213923548,10.3,19.2
0.03884564282319823,0.0,5.19,0.0,0.515,6.037,34.5,5.9853,1.791759469228055,224.0,20.2,0.0,8.01,21.1
0.04245585903639239,3.091042453358316,5.64,0.0,0.439,6.115,63.0,6.8147,1.6094379124341003,243.0,16.8,1.3686394258811572,9.43,20.5
0.03475885075645489,3.5553480614894135,6.09,0.0,0.433,6.59,40.4,5.4917,2.0794415416798357,329.0,16.1,0.7654678421395609,9.5,22.0
0.08109138838488845,0.0,4.05,0.0,0.51,5.859,68.7,2.7019,1.791759469228055,296.0,16.6,1.5411590716807972,9.64,22.6
0.4869775044907406,0.0,8.14,0.0,0.538,5.834,56.5,4.4986,1.6094379124341003,307.0,21.0,0.8241754429663375,8.47,19.9
0.08677384878203846,3.044522437723423,6.96,0.6931471805599453,0.464,5.92,61.5,3.9175,1.3862943611198906,223.0,18.6,1.880990602955998,13.65,20.7
1.176301459715032,0.0,19.58,0.0,0.605,5.854,91.8,2.422,1.791759469228055,403.0,14.7,1.0260415958332612,11.64,22.7
0.5726673869182406,0.0,8.14,0.0,0.538,6.495,94.4,4.4547,1.6094379124341003,307.0,21.0,2.2985770715965046,12.8,18.4
0.0786910253316489,0.0,2.89,0.0,0.445,7.82,36.9,3.4952,1.0986122886681098,276.0,18.0,1.4747630091075,3.57,43.8
0.058985632347870916,0.0,11.93,0.0,0.573,6.976,91.0,2.1675,0.6931471805599453,273.0,21.0,0.0,5.64,23.9
3.1611238231251,0.0,18.1,0.0,0.7,5.0,89.5,1.5184,3.2188758248682006,666.0,20.2,0.0,31.99,7.4
0.13519500804868875,0.0,10.01,0.0,0.547,5.731,65.2,2.7592,1.9459101490553132,432.0,17.8,1.8562979903656227,13.61,19.3
0.01428744660806955,4.110873864173311,2.93,0.0,0.401,6.604,18.8,6.2196,0.6931471805599453,265.0,15.6,3.0540011816779664,4.38,29.1
0.5824446439039829,0.0,9.9,0.0,0.544,6.122,52.8,2.6403,1.6094379124341003,304.0,18.4,0.0,5.98,22.1
0.03489405897732069,3.258096538021482,4.86,0.0,0.426,6.167,46.7,5.4007,1.6094379124341003,281.0,19.0,1.9823798288367034,7.51,22.9
0.2324520921057716,0.0,9.9,0.0,0.544,6.023,90.4,2.834,1.6094379124341003,304.0,18.4,0.47000362924571426,11.72,19.4
0.41909184102282127,0.0,6.2,0.6931471805599453,0.507,6.631,76.5,4.148,2.1972245773362196,307.0,17.4,2.2460147415056504,9.54,25.1
0.5789701354975461,0.0,8.14,0.0,0.538,5.99,81.7,4.2579,1.6094379124341003,307.0,21.0,2.4114394979061258,14.67,17.5
0.4298324645564588,0.0,6.2,0.0,0.504,5.981,68.1,3.6715,2.1972245773362196,307.0,17.4,2.9729752864313723,11.65,24.3
0.06786423481612996,0.0,4.05,0.0,0.51,6.02,47.2,3.5549,1.791759469228055,296.0,16.6,1.5411590716807972,10.11,23.2
0.09828756118394519,3.258096538021482,5.13,0.0,0.453,5.927,47.2,6.932,2.1972245773362196,284.0,19.7,0.0,9.22,19.6
0.06380074905066188,0.0,2.46,0.0,0.488,7.765,83.3,2.741,1.3862943611198906,193.0,17.8,0.8501509293695994,7.56,39.8
0.07900524661995385,3.1354942159291497,5.86,0.0,0.431,6.957,6.8,8.9067,2.0794415416798357,330.0,19.1,2.4689466302092713,3.53,29.6
2.498184770733843,0.0,18.1,0.0,0.74,6.629,94.6,2.1247,3.2188758248682006,666.0,20.2,5.663134076178392,23.27,13.4
1.8248347351792473,0.0,18.1,0.6931471805599453,0.77,6.127,83.4,2.7227,3.2188758248682006,666.0,20.2,0.9042181506398739,11.48,22.7
0.06677040363385237,0.0,2.18,0.0,0.458,7.147,54.2,6.0622,1.3862943611198906,222.0,18.7,0.0,5.33,36.2
0.06407278770058891,0.0,3.24,0.0,0.46,5.868,25.8,5.2146,1.6094379124341003,430.0,16.9,2.7382560431592746,9.97,19.3
0.0338698845076152,4.42484663185681,2.03,0.0,0.415,6.162,38.4,6.27,1.0986122886681098,348.0,14.7,1.4182774069729402,7.43,24.1
0.06671427746220379,0.0,25.65,0.0,0.581,5.87,69.7,2.2577,1.0986122886681098,188.0,19.1,2.169053700369523,14.37,22.0
0.47914918090543834,0.0,6.2,0.0,0.507,6.618,80.8,3.2721,2.1972245773362196,307.0,17.4,0.0,7.6,30.1
0.07590492808946425,4.394449154672439,4.95,0.0,0.411,7.148,27.7,5.1167,1.6094379124341003,245.0,19.2,0.0,3.56,37.3
0.21594167998346536,0.0,7.38,0.0,0.493,6.083,43.7,5.4159,1.791759469228055,287.0,19.6,0.0,12.79,22.2
0.030034417274121015,4.02535169073515,3.78,0.0,0.484,6.874,28.1,6.4654,1.791759469228055,370.0,17.6,2.295560478057076,4.61,31.2
0.03521269175574247,4.394449154672439,3.37,0.0,0.398,6.29,17.8,6.6115,1.6094379124341003,337.0,16.1,0.0,4.67,23.5
0.06919951680100443,0.0,25.65,0.0,0.581,6.004,84.1,2.1974,1.0986122886681098,188.0,19.1,3.007166651179652,14.27,20.3
0.2855172308722698,0.0,6.2,0.0,0.507,6.086,61.5,3.6519,2.1972245773362196,307.0,17.4,3.051639905492286,10.88,24.0
1.0416079806003153,0.0,19.58,0.6931471805599453,0.605,7.802,98.2,2.0407,1.791759469228055,403.0,14.7,2.1150499691471993,1.92,50.0
0.14050948897951462,0.0,27.74,0.0,0.609,5.454,92.7,1.8209,1.6094379124341003,711.0,20.1,1.0331844833456552,18.06,15.2
2.7904286403681122,0.0,18.1,0.0,0.671,6.649,93.3,1.3449,3.2188758248682006,666.0,20.2,3.5519135990407786,23.24,13.9
0.042110763700381956,4.394449154672439,1.91,0.0,0.413,5.663,21.9,10.5857,1.6094379124341003,334.0,22.0,2.714694743820876,8.05,18.2
1.4983454449272653,0.0,18.1,0.6931471805599453,0.718,8.78,82.9,1.9047,3.2188758248682006,666.0,20.2,3.76930670322655,5.29,21.9
0.07921775210662887,3.4339872044851463,4.93,0.0,0.428,6.481,18.5,6.1899,1.9459101490553132,300.0,16.6,2.9172300453990307,6.36,23.7
0.13193136325997015,0.0,13.92,0.0,0.437,5.79,58.0,6.32,1.6094379124341003,289.0,16.0,0.0,15.84,20.3
1.6287306058145095,0.0,19.58,0.0,0.871,5.468,100.0,1.4118,1.791759469228055,403.0,14.7,0.0,26.42,15.6
1.9067474913596385,0.0,18.1,0.0,0.532,7.061,77.0,3.4106,3.2188758248682006,666.0,20.2,0.9631743177730072,7.01,25.0
0.06219515259296706,0.0,5.96,0.0,0.499,5.933,68.2,3.3603,1.791759469228055,279.0,19.2,0.0,9.68,18.9
2.493874650127679,0.0,18.1,0.0,0.668,4.906,100.0,1.1742,3.2188758248682006,666.0,20.2,0.0,34.77,13.8
0.035154766074375454,3.044522437723423,3.33,0.0,0.4429,7.82,64.5,4.6947,1.791759469228055,216.0,14.9,2.3599101596133125,3.76,45.4
0.034498040407567446,4.564348191467836,2.68,0.0,0.4161,7.853,33.2,5.118,1.6094379124341003,224.0,14.7,1.6331544390514172,3.81,48.5
0.06906886859909778,0.0,4.49,0.0,0.449,6.121,56.8,3.7476,1.3862943611198906,247.0,18.5,1.0116009116784799,8.44,22.2
0.3009486805521662,0.0,7.38,0.0,0.493,6.041,49.9,4.7211,1.791759469228055,287.0,19.6,0.0,7.7,20.4
2.807937767457695,0.0,18.1,0.0,0.58,5.926,71.0,2.9084,3.2188758248682006,666.0,20.2,3.3727979071404564,18.13,19.1
0.15616579098344338,0.0,25.65,0.0,0.581,5.986,88.4,1.9929,1.0986122886681098,188.0,19.1,2.555675720676207,14.81,21.4
2.7836028435028815,0.0,18.1,0.0,0.74,6.152,100.0,1.9142,3.2188758248682006,666.0,20.2,5.962499068814966,26.45,8.7
2.360449202216868,0.0,18.1,0.0,0.693,6.404,100.0,1.639,3.2188758248682006,666.0,20.2,3.081451148956527,20.31,12.1
0.10085839631038275,3.4339872044851463,4.93,0.0,0.428,6.095,65.1,6.3361,1.9459101490553132,300.0,16.6,1.1878434223960441,12.4,20.1
2.418855874659432,0.0,18.1,0.0,0.614,6.185,96.7,2.1705,3.2188758248682006,666.0,20.2,2.9014215940827492,18.03,14.6
0.14786812872457536,0.0,6.91,0.0,0.448,6.211,6.5,5.7209,1.3862943611198906,233.0,17.9,1.2354714713853063,7.44,24.7
1.5118272886363335,0.0,19.58,0.6931471805599453,0.871,6.152,82.6,1.7455,1.791759469228055,403.0,14.7,5.736217395799363,15.02,15.6
0.12453353302656035,0.0,8.56,0.0,0.52,5.851,96.7,2.1069,1.791759469228055,384.0,20.9,1.348073148299684,16.47,19.5
0.028577738631707327,3.713572066704308,1.25,0.0,0.429,6.939,34.5,8.7921,0.6931471805599453,335.0,19.7,2.0856720914304665,5.89,26.6
0.23043689014167512,0.0,21.89,0.0,0.624,5.693,96.0,1.7883,1.6094379124341003,437.0,21.2,1.7561322915848976,17.19,16.2
0.3018290306776389,0.0,21.89,0.0,0.624,6.454,98.4,1.8498,1.6094379124341003,437.0,21.2,1.340250422618482,14.59,17.1
0.493451565108284,0.0,8.14,0.0,0.538,6.096,84.5,4.4619,1.6094379124341003,307.0,21.0,2.8836827697453677,10.26,18.2
0.5662338402369981,3.044522437723423,3.97,0.0,0.647,5.56,62.8,1.9865,1.791759469228055,264.0,13.0,1.7047480922384253,10.45,22.8
3.137713490646716,0.0,18.1,0.0,0.74,5.818,92.4,1.8662,3.2188758248682006,666.0,20.2,1.8640801308076793,22.11,10.5
0.05282961364453219,0.0,4.05,0.0,0.51,6.315,73.4,3.3175,1.791759469228055,296.0,16.6,0.8329091229350842,6.29,24.6
0.19654492343019744,0.0,10.59,0.6931471805599453,0.489,5.807,53.8,3.6526,1.6094379124341003,277.0,18.6,1.9401794743463254,16.03,22.4
0.11848501143594592,3.828641396489095,3.44,0.0,0.437,6.556,29.1,4.5667,1.791759469228055,398.0,15.2,2.7120422223717475,4.56,29.8
0.07599761422646512,0.0,12.83,0.0,0.437,6.273,6.0,4.2515,1.791759469228055,398.0,18.7,1.0919233005173001,6.78,24.1
0.1046032289886448,3.258096538021482,5.13,0.0,0.453,6.456,67.8,7.2255,2.1972245773362196,284.0,19.7,0.0,6.73,22.2
0.06634938054153391,0.0,2.89,0.0,0.445,7.416,62.5,3.4952,1.0986122886681098,276.0,18.0,0.0,6.19,33.2
1.4263800846591763,0.0,18.1,0.0,0.655,5.759,48.2,3.0665,3.2188758248682006,666.0,20.2,4.151039905898646,14.13,19.9
2.9488817271093315,0.0,18.1,0.0,0.679,6.434,100.0,1.8347,3.2188758248682006,666.0,20.2,5.915258221102729,29.05,7.2
0.3273954526862417,0.0,25.65,0.0,0.581,5.613,95.6,1.7572,1.0986122886681098,188.0,19.1,3.653511310276144,27.26,15.7
0.05221287144693424,3.091042453358316,5.64,0.0,0.439,6.511,21.1,6.8147,1.6094379124341003,243.0,16.8,0.0,5.28,25.0
0.018527304613883622,4.454347296253507,4.15,0.0,0.429,6.516,27.7,8.5353,1.6094379124341003,351.0,17.9,1.6992786164338844,6.36,23.1
0.1613106998822503,0.0,5.96,0.0,0.499,5.966,30.2,3.8473,1.791759469228055,279.0,19.2,1.497388408625471,10.13,24.7
0.10889027870807165,0.0,2.89,0.0,0.445,6.163,69.6,3.4952,1.0986122886681098,276.0,18.0,1.8033586050714057,11.34,21.4
0.014898464661966655,4.394449154672439,2.01,0.0,0.435,6.635,29.7,8.344,1.6094379124341003,280.0,17.0,1.9401794743463254,5.99,24.5
0.14009232257621806,0.0,25.65,0.0,0.581,5.856,97.0,1.9444,1.0986122886681098,188.0,19.1,3.3174533882291937,25.41,17.3
0.3379140538458848,0.0,9.9,0.0,0.544,6.382,67.2,3.5325,1.6094379124341003,304.0,18.4,0.9895411936137469,10.36,23.1
1.2032695571055652,0.0,19.58,0.0,0.871,5.186,93.8,1.5296,1.791759469228055,403.0,14.7,3.7113745319413063,28.32,17.8
0.13234318698771316,0.0,6.91,0.0,0.448,6.169,6.6,5.7209,1.3862943611198906,233.0,17.9,2.67621547758219,5.81,25.3
0.5047974910276488,3.044522437723423,3.97,0.0,0.647,6.842,100.0,2.0107,1.791759469228055,264.0,13.0,1.7867469274045058,6.9,30.1
0.15814839260023486,0.0,10.01,0.0,0.547,5.928,88.2,2.4631,1.9459101490553132,432.0,17.8,3.9701032165046697,15.76,18.3
0.014898464661966655,4.51085950651685,1.21,0.6931471805599453,0.401,7.923,24.8,5.885,0.6931471805599453,198.0,13.6,0.8671004876833814,3.16,50.0
2.9862373389921895,0.0,18.1,0.0,0.597,4.628,100.0,1.5539,3.2188758248682006,666.0,20.2,5.911094702597691,34.37,17.9
0.019322119714037037,2.917770732084279,1.38,0.0,0.4161,7.104,59.5,9.2229,1.3862943611198906,216.0,18.6,1.5390154481375478,8.05,33.0
0.08460765703482563,2.6026896854443837,7.87,0.0,0.524,6.012,66.6,5.5605,1.791759469228055,311.0,15.2,0.8329091229350842,12.43,22.9
0.05948514933476599,3.044522437723423,3.33,0.6931471805599453,0.4429,7.645,49.7,5.2119,1.791759469228055,216.0,14.9,3.0363942552728798,3.01,46.0
0.08848695445619936,3.4339872044851463,4.93,0.0,0.428,6.606,42.2,6.1899,1.9459101490553132,300.0,16.6,2.6475922320650964,7.37,23.3
2.457175676049689,0.0,18.1,0.0,0.74,6.459,94.8,1.9879,3.2188758248682006,666.0,20.2,5.8716669836523865,23.98,11.8
0.8704520079168975,0.0,8.14,0.0,0.538,5.95,82.0,3.99,1.6094379124341003,307.0,21.0,5.107762004826978,27.71,13.2
0.29966004921118794,0.0,9.9,0.0,0.544,5.972,76.7,3.1025,1.6094379124341003,304.0,18.4,0.5068176023684327,9.97,20.3
0.8858397717781171,0.0,19.58,0.0,0.871,6.51,100.0,1.7659,1.791759469228055,403.0,14.7,3.5142284036242004,7.39,23.3
0.2817369350921532,0.0,21.89,0.0,0.624,6.431,98.8,1.8125,1.6094379124341003,437.0,21.2,0.0,15.39,18.0
0.0929801947688742,0.0,5.96,0.0,0.499,5.841,61.4,3.3779,1.791759469228055,279.0,19.2,3.0125893906204126,11.41,20.0
1.3671115417031166,0.0,19.58,0.0,0.605,6.101,93.0,2.2834,1.791759469228055,403.0,14.7,5.060948107969844,9.81,25.0
0.43471318246714963,0.0,21.89,0.0,0.624,6.151,97.9,1.6687,1.6094379124341003,437.0,21.2,0.0,18.46,17.8
1.5469133618955864,0.0,18.1,0.0,0.718,4.963,91.4,1.7523,3.2188758248682006,666.0,20.2,4.405132623388357,14.0,21.9
0.12273077538031703,0.0,10.01,0.0,0.547,5.872,73.1,2.4775,1.9459101490553132,432.0,17.8,4.082103275799747,15.37,20.4
1.1020031996922046,0.0,19.58,0.0,0.605,7.929,96.2,2.0459,1.791759469228055,403.0,14.7,3.3534067178258056,3.7,50.0
0.1668609890983406,0.0,7.38,0.0,0.493,6.376,54.3,4.5404,1.791759469228055,287.0,19.6,0.0,6.87,23.1
2.035348578369212,0.0,18.1,0.0,0.713,6.317,83.0,2.7344,3.2188758248682006,666.0,20.2,0.0,13.99,19.5
4.4995451909142234,0.0,18.1,0.0,0.671,6.968,91.9,1.4165,3.2188758248682006,666.0,20.2,0.0,17.21,10.4
0.23398853135437192,0.0,8.56,0.0,0.52,6.229,91.2,2.5451,1.791759469228055,384.0,20.9,1.8976198599275262,15.55,19.4
0.20600553079810677,0.0,8.56,0.0,0.52,6.405,85.4,2.7147,1.791759469228055,384.0,20.9,5.790265934544338,10.63,18.6
2.3255493836278043,0.0,18.1,0.0,0.631,6.216,100.0,1.1691,3.2188758248682006,666.0,20.2,3.457892725338701,9.53,50.0
0.18851897970190706,0.0,27.74,0.0,0.609,5.093,98.0,1.8226,1.6094379124341003,711.0,20.1,4.375379591952088,29.68,8.1
2.372501005014648,0.0,18.1,0.0,0.74,6.406,97.2,2.0651,3.2188758248682006,666.0,20.2,2.479894107964456,19.52,17.1
2.19638867250955,0.0,18.1,0.0,0.7,5.52,100.0,1.5331,3.2188758248682006,666.0,20.2,0.0,24.56,12.3
2.321114360892544,0.0,18.1,0.0,0.7,5.536,100.0,1.5804,3.2188758248682006,666.0,20.2,0.0,23.6,11.3
0.026943735447546184,0.0,7.07,0.0,0.469,6.421,78.9,4.9671,1.0986122886681098,242.0,17.8,0.0,9.14,21.6
0.08309036653209825,3.828641396489095,3.44,0.0,0.437,7.178,26.3,6.4798,1.791759469228055,398.0,15.2,2.002830439307991,2.87,36.4
